id,personaje,atuendo,origen,archivo_local,url_fuente_oficial,licencia_o_permiso
ff1-arylon-apariencia_principal,Arylon,Apariencia principal,Final Fantasy I,,https://na.finalfantasy.com/titles/finalfantasy,uso personal; verificar antes de redistribuir
ff7-aerith_gainsborough-midgar_infantry,Aerith Gainsborough,Midgar Infantry,Final Fantasy VII,,https://finalfantasy.fandom.com/wiki/Final_Fantasy_VII_Rebirth_outfits,uso personal; verificar antes de redistribuir
ff7-aerith_gainsborough-pink_mermaid,Aerith Gainsborough,Pink Mermaid,Final Fantasy VII,,https://finalfantasy.fandom.com/wiki/Final_Fantasy_VII_Rebirth_outfits,uso personal; verificar antes de redistribuir
ff7-aerith_gainsborough-vestido_de_mercado_muro_1,Aerith Gainsborough,Vestido de Mercado Muro 1,Final Fantasy VII,,https://finalfantasy.fandom.com/wiki/Final_Fantasy_VII_Rebirth_outfits,uso personal; verificar antes de redistribuir
ff7-aerith_gainsborough-vestido_de_mercado_muro_2,Aerith Gainsborough,Vestido de Mercado Muro 2,Final Fantasy VII,,https://finalfantasy.fandom.com/wiki/Final_Fantasy_VII_Rebirth_outfits,uso personal; verificar antes de redistribuir
ff7-aerith_gainsborough-vestido_de_mercado_muro_3,Aerith Gainsborough,Vestido de Mercado Muro 3,Final Fantasy VII,,https://finalfantasy.fandom.com/wiki/Final_Fantasy_VII_Rebirth_outfits,uso personal; verificar antes de redistribuir
ff7-alexander-apariencia_principal,Alexander,Apariencia principal,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-bahamut-apariencia_principal,Bahamut,Apariencia principal,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-bahamut_zero-apariencia_principal,Bahamut ZERO,Apariencia principal,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-barret_wallace-advent_children,Barret Wallace,Advent Children,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-barret_wallace-diseno_original_de_final_fantasy_vii,Barret Wallace,Diseño original de Final Fantasy VII,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-barret_wallace-dragon_king_varvados,Barret Wallace,Dragon King Varvados,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-barret_wallace-junon_naval_crew,Barret Wallace,Junon Naval Crew,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-cait_sith-apariencia_predeterminada,Cait Sith,Apariencia predeterminada,Final Fantasy VII,,https://finalfantasy.fandom.com/wiki/Final_Fantasy_VII_Rebirth_outfits,uso personal; verificar antes de redistribuir
ff7-cait_sith-court_jester_loveless,Cait Sith,Court Jester (Loveless),Final Fantasy VII,,https://finalfantasy.fandom.com/wiki/Final_Fantasy_VII_Rebirth_outfits,uso personal; verificar antes de redistribuir
ff7-choco_mog-apariencia_principal,Choco/Mog,Apariencia principal,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-cloud_strife-advent_children,Cloud Strife,Advent Children,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-cloud_strife-diseno_original_de_final_fantasy_vii,Cloud Strife,Diseño original de Final Fantasy VII,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-cloud_strife-midgar_infantry,Cloud Strife,Midgar Infantry,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-cloud_strife-ocean_chocobo,Cloud Strife,Ocean Chocobo,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-cloud_strife-vestido_de_mercado_muro_1,Cloud Strife,Vestido de Mercado Muro 1,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-cloud_strife-vestido_de_mercado_muro_2,Cloud Strife,Vestido de Mercado Muro 2,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-cloud_strife-vestido_de_mercado_muro_3,Cloud Strife,Vestido de Mercado Muro 3,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-cloud_strife-wild_surf,Cloud Strife,Wild Surf,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-hades-apariencia_principal,Hades,Apariencia principal,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-ifrit-apariencia_principal,Ifrit,Apariencia principal,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-knights_of_the_round-apariencia_principal,Knights of the Round,Apariencia principal,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-kujata-apariencia_principal,Kujata,Apariencia principal,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-leviathan-apariencia_principal,Leviathan,Apariencia principal,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-neo_bahamut-apariencia_principal,Neo Bahamut,Apariencia principal,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-odin-apariencia_principal,Odin,Apariencia principal,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-phoenix-apariencia_principal,Phoenix,Apariencia principal,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-ramuh-apariencia_principal,Ramuh,Apariencia principal,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-red_xiii-apariencia_predeterminada,Red XIII,Apariencia predeterminada,Final Fantasy VII,,https://finalfantasy.fandom.com/wiki/Final_Fantasy_VII_Rebirth_outfits,uso personal; verificar antes de redistribuir
ff7-red_xiii-hellhound_loveless,Red XIII,Hellhound (Loveless),Final Fantasy VII,,https://finalfantasy.fandom.com/wiki/Final_Fantasy_VII_Rebirth_outfits,uso personal; verificar antes de redistribuir
ff7-reno-apariencia_principal,Reno,Apariencia principal,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-rude-apariencia_principal,Rude,Apariencia principal,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-sephiroth-crisis_core,Sephiroth,Crisis Core,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-sephiroth-diseno_original_de_final_fantasy_vii,Sephiroth,Diseño original de Final Fantasy VII,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-sephiroth-safer_sephiroth,Sephiroth,Safer Sephiroth,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-shiva-apariencia_principal,Shiva,Apariencia principal,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-tifa_lockhart-advent_children,Tifa Lockhart,Advent Children,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-tifa_lockhart-diseno_original_de_final_fantasy_vii,Tifa Lockhart,Diseño original de Final Fantasy VII,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-tifa_lockhart-majestic_glamour,Tifa Lockhart,Majestic Glamour,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-tifa_lockhart-midgar_infantry,Tifa Lockhart,Midgar Infantry,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-tifa_lockhart-shining_spirit,Tifa Lockhart,Shining Spirit,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-tifa_lockhart-vestido_deportivo,Tifa Lockhart,Vestido deportivo,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-tifa_lockhart-vestido_exotico,Tifa Lockhart,Vestido exótico,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-tifa_lockhart-vestido_maduro,Tifa Lockhart,Vestido maduro,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-titan-apariencia_principal,Titan,Apariencia principal,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-tseng-apariencia_principal,Tseng,Apariencia principal,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-typhon-apariencia_principal,Typhon,Apariencia principal,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-vincent_valentine-advent_children,Vincent Valentine,Advent Children,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-vincent_valentine-dirge_of_cerberus,Vincent Valentine,Dirge of Cerberus,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-vincent_valentine-diseno_original_de_final_fantasy_vii,Vincent Valentine,Diseño original de Final Fantasy VII,Final Fantasy VII,,https://na.finalfantasy.com/titles/finalfantasy7,uso personal; verificar antes de redistribuir
ff7-yuffie_kisaragi-advent_children,Yuffie Kisaragi,Advent Children,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-yuffie_kisaragi-before_crisis,Yuffie Kisaragi,Before Crisis,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-yuffie_kisaragi-crisis_core,Yuffie Kisaragi,Crisis Core,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-yuffie_kisaragi-diseno_original_de_final_fantasy_vii,Yuffie Kisaragi,Diseño original de Final Fantasy VII,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-yuffie_kisaragi-moogle_hat_cape,Yuffie Kisaragi,Moogle Hat & Cape,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-yuffie_kisaragi-summer_orange,Yuffie Kisaragi,Summer Orange,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff7-yuffie_kisaragi-wutai_pop_star,Yuffie Kisaragi,Wutai Pop Star,Final Fantasy VII,,https://www.rpgsite.net/guide/15573-final-fantasy-vii-rebirth-outfits-list-every-costume-outfit-for-all-party-members,uso personal; verificar antes de redistribuir
ff8-alexander-apariencia_principal,Alexander,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-angelo-apariencia_principal,Angelo,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-bahamut-apariencia_principal,Bahamut,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-boko-apariencia_principal,Boko,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-brothers-apariencia_principal,Brothers,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-cactuar-apariencia_principal,Cactuar,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-carbuncle-apariencia_principal,Carbuncle,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-cerberus-apariencia_principal,Cerberus,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-cid_kramer-apariencia_principal,Cid Kramer,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-diablos-apariencia_principal,Diablos,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-doomtrain-apariencia_principal,Doomtrain,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-dr_odine-apariencia_principal,Dr. Odine,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-edea_kramer-apariencia_principal,Edea Kramer,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-eden-apariencia_principal,Eden,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-ellone-apariencia_principal,Ellone,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-fujin-apariencia_principal,Fujin,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-general_caraway-apariencia_principal,General Caraway,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-gilgamesh-apariencia_principal,Gilgamesh,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-ifrit-apariencia_principal,Ifrit,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-irvine_kinneas-apariencia_principal,Irvine Kinneas,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-kiros_seagill-apariencia_principal,Kiros Seagill,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-laguna_loire-presidente_de_esthar,Laguna Loire,Presidente de Esthar,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-laguna_loire-soldado_de_galbadia,Laguna Loire,Soldado de Galbadia,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-leviathan-apariencia_principal,Leviathan,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-minimog-apariencia_principal,Minimog,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-moomba-apariencia_principal,Moomba,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-nida-apariencia_principal,Nida,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-odin-apariencia_principal,Odin,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-pandemona-apariencia_principal,Pandemona,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-phoenix-apariencia_principal,Phoenix,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-quezacotl-apariencia_principal,Quezacotl,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-quistis_trepe-apariencia_principal,Quistis Trepe,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-raijin-apariencia_principal,Raijin,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-rinoa_heartilly-atuendo_principal,Rinoa Heartilly,Atuendo principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-rinoa_heartilly-uniforme_de_seed,Rinoa Heartilly,Uniforme de SeeD,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-rinoa_heartilly-vestido_de_baile,Rinoa Heartilly,Vestido de baile,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-seifer_almasy-apariencia_principal,Seifer Almasy,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-selphie_tilmitt-uniforme_de_seed,Selphie Tilmitt,Uniforme de SeeD,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-selphie_tilmitt-vestido_de_trabia,Selphie Tilmitt,Vestido de Trabia,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-shiva-apariencia_principal,Shiva,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-siren-apariencia_principal,Siren,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-squall_leonhart-atuendo_de_baile,Squall Leonhart,Atuendo de baile,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-squall_leonhart-uniforme_de_seed,Squall Leonhart,Uniforme de SeeD,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-squall_leonhart-uniforme_de_cadete_de_seed,Squall Leonhart,Uniforme de cadete de SeeD,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-tonberry-apariencia_principal,Tonberry,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-ultimecia-apariencia_principal,Ultimecia,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-ward_zabac-apariencia_principal,Ward Zabac,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-xu-apariencia_principal,Xu,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff8-zell_dincht-apariencia_principal,Zell Dincht,Apariencia principal,Final Fantasy VIII,,https://na.finalfantasy.com/titles/finalfantasy8,uso personal; verificar antes de redistribuir
ff10-anima-apariencia_principal,Anima,Apariencia principal,Final Fantasy X,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10-auron-apariencia_principal,Auron,Apariencia principal,Final Fantasy X,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10-bahamut-apariencia_principal,Bahamut,Apariencia principal,Final Fantasy X,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10-ifrit-apariencia_principal,Ifrit,Apariencia principal,Final Fantasy X,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10-ixion-apariencia_principal,Ixion,Apariencia principal,Final Fantasy X,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10-jecht-apariencia_principal,Jecht,Apariencia principal,Final Fantasy X,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10-kimahri_ronso-apariencia_principal,Kimahri Ronso,Apariencia principal,Final Fantasy X,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10-lulu-apariencia_principal,Lulu,Apariencia principal,Final Fantasy X,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10-magus_sisters-apariencia_principal,Magus Sisters,Apariencia principal,Final Fantasy X,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10-rikku-apariencia_de_final_fantasy_x,Rikku,Apariencia de Final Fantasy X,Final Fantasy X,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10-rikku-apariencia_de_final_fantasy_x_2,Rikku,Apariencia de Final Fantasy X-2,Final Fantasy X,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10-seymour_guado-apariencia_principal,Seymour Guado,Apariencia principal,Final Fantasy X,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10-shiva-apariencia_principal,Shiva,Apariencia principal,Final Fantasy X,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10-tidus-apariencia_principal,Tidus,Apariencia principal,Final Fantasy X,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10-valefor-apariencia_principal,Valefor,Apariencia principal,Final Fantasy X,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10-wakka-apariencia_principal,Wakka,Apariencia principal,Final Fantasy X,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10-yojimbo-apariencia_principal,Yojimbo,Apariencia principal,Final Fantasy X,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10-yuna-invocadora_de_final_fantasy_x,Yuna,Invocadora de Final Fantasy X,Final Fantasy X,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10-yuna-pistolera_de_final_fantasy_x_2,Yuna,Pistolera de Final Fantasy X-2,Final Fantasy X,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10-yunalesca-apariencia_principal,Yunalesca,Apariencia principal,Final Fantasy X,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10_2-baralai-apariencia_principal,Baralai,Apariencia principal,Final Fantasy X-2,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10_2-barkeep-apariencia_principal,Barkeep,Apariencia principal,Final Fantasy X-2,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10_2-brother-apariencia_principal,Brother,Apariencia principal,Final Fantasy X-2,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10_2-buddy-apariencia_principal,Buddy,Apariencia principal,Final Fantasy X-2,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10_2-dark_anima-apariencia_principal,Dark Anima,Apariencia principal,Final Fantasy X-2,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10_2-dark_bahamut-apariencia_principal,Dark Bahamut,Apariencia principal,Final Fantasy X-2,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10_2-dark_ifrit-apariencia_principal,Dark Ifrit,Apariencia principal,Final Fantasy X-2,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10_2-dark_ixion-apariencia_principal,Dark Ixion,Apariencia principal,Final Fantasy X-2,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10_2-dark_magus_sisters-apariencia_principal,Dark Magus Sisters,Apariencia principal,Final Fantasy X-2,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10_2-dark_shiva-apariencia_principal,Dark Shiva,Apariencia principal,Final Fantasy X-2,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10_2-dark_valefor-apariencia_principal,Dark Valefor,Apariencia principal,Final Fantasy X-2,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10_2-dark_yojimbo-apariencia_principal,Dark Yojimbo,Apariencia principal,Final Fantasy X-2,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10_2-gippal-apariencia_principal,Gippal,Apariencia principal,Final Fantasy X-2,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10_2-leblanc-apariencia_principal,Leblanc,Apariencia principal,Final Fantasy X-2,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10_2-lenne-apariencia_principal,Lenne,Apariencia principal,Final Fantasy X-2,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
