id,personaje,atuendo,pagina_personaje,fuente_imagen,licencia,fecha_consulta
ff6-phantom_train-apariencia_principal,Phantom Train,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-phunbaba-apariencia_principal,Phunbaba,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-poltergeist-apariencia_principal,Poltergeist,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-quetzali-apariencia_principal,Quetzali,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-rachel-apariencia_principal,Rachel,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-ragnarok-apariencia_principal,Ragnarok,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-raiden-apariencia_principal,Raiden,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-ramuh-apariencia_principal,Ramuh,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-relm_arrowny-apariencia_principal,Relm Arrowny,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-sabin_rene_figaro-apariencia_principal,Sabin René Figaro,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-seraphim-apariencia_principal,Seraphim,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-setzer_gabbiani-apariencia_principal,Setzer Gabbiani,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-shadow-apariencia_principal,Shadow,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-shiva-apariencia_principal,Shiva,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-siren-apariencia_principal,Siren,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-strago_magus-apariencia_principal,Strago Magus,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-terra_branford-forma_de_esper,Terra Branford,Forma de esper,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-terra_branford-forma_humana,Terra Branford,Forma humana,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-terrato-apariencia_principal,Terrato,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-typhon-apariencia_principal,Typhon,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-ultima_weapon-apariencia_principal,Ultima Weapon,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-ultros-apariencia_principal,Ultros,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-umaro-apariencia_principal,Umaro,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-unicorn-apariencia_principal,Unicorn,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-valigarmanda-apariencia_principal,Valigarmanda,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-wedge-apariencia_principal,Wedge,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-wrexsoul-apariencia_principal,Wrexsoul,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-yura-apariencia_principal,Yura,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff6-zoneseeker-apariencia_principal,Zoneseeker,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy6,,no determinada,2026-06-15
ff7-aerith_gainsborough-diseno_original_de_final_fantasy_vii,Aerith Gainsborough,Diseño original de Final Fantasy VII,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-aerith_gainsborough-floral_delight,Aerith Gainsborough,Floral Delight,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-aerith_gainsborough-independent_florist,Aerith Gainsborough,Independent Florist,https://na.finalfantasy.com/titles/finalfantasy7,https://fyre.cdn.sewest.net/ffvii-hub/656a7be9aed7bb35a2d07c8e/aerith-Tp9MEFPooF.png,Uso no comercial bajo FINAL FANTASY VII Material Usage Guidelines; © SQUARE ENIX; CHARACTER DESIGN: TETSUYA NOMURA / ROBERTO FERRARI; LOGO ILLUSTRATION: © YOSHITAKA AMANO,2026-06-15
ff7-aerith_gainsborough-midgar_infantry,Aerith Gainsborough,Midgar Infantry,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-aerith_gainsborough-pink_mermaid,Aerith Gainsborough,Pink Mermaid,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-aerith_gainsborough-vestido_de_mercado_muro_1,Aerith Gainsborough,Vestido de Mercado Muro 1,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-aerith_gainsborough-vestido_de_mercado_muro_2,Aerith Gainsborough,Vestido de Mercado Muro 2,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-aerith_gainsborough-vestido_de_mercado_muro_3,Aerith Gainsborough,Vestido de Mercado Muro 3,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-alexander-apariencia_principal,Alexander,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-bahamut-apariencia_principal,Bahamut,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-bahamut_zero-apariencia_principal,Bahamut ZERO,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-barret_wallace-advent_children,Barret Wallace,Advent Children,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-barret_wallace-diseno_original_de_final_fantasy_vii,Barret Wallace,Diseño original de Final Fantasy VII,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-barret_wallace-dragon_king_varvados,Barret Wallace,Dragon King Varvados,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-barret_wallace-junon_naval_crew,Barret Wallace,Junon Naval Crew,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-barret_wallace-lider_de_avalanche_atuendo_predeterminado,Barret Wallace,Líder de Avalanche / atuendo predeterminado,https://na.finalfantasy.com/titles/finalfantasy7,https://fyre.cdn.sewest.net/ffvii-hub/656a7a9c98774a5fd6a02e9f/barett-ceMak1csbu.png,Uso no comercial bajo FINAL FANTASY VII Material Usage Guidelines; © SQUARE ENIX; CHARACTER DESIGN: TETSUYA NOMURA / ROBERTO FERRARI; LOGO ILLUSTRATION: © YOSHITAKA AMANO,2026-06-15
ff7-broden-apariencia_principal_de_rebirth,Broden,Apariencia principal de Rebirth,https://www.square-enix.com/ffvii/en-gb/games/rebirth/characters/broden/,https://fyre.cdn.sewest.net/ffvii-hub/65981fca3cd7695ef10f2fbf/broden-full-body-47YGWkeDf.png,Uso no comercial bajo FINAL FANTASY VII Material Usage Guidelines; © SQUARE ENIX; CHARACTER DESIGN: TETSUYA NOMURA / ROBERTO FERRARI; LOGO ILLUSTRATION: © YOSHITAKA AMANO,2026-06-15
ff7-bugenhagen-apariencia_principal_de_rebirth,Bugenhagen,Apariencia principal de Rebirth,https://www.square-enix.com/ffvii/en-gb/games/rebirth/characters/bugenhagen/,https://fyre.cdn.sewest.net/ffvii-hub/65cb563efbfdce32a942aa91/bugenhagen-full-body-m8KqmIkAJ.png,Uso no comercial bajo FINAL FANTASY VII Material Usage Guidelines; © SQUARE ENIX; CHARACTER DESIGN: TETSUYA NOMURA / ROBERTO FERRARI; LOGO ILLUSTRATION: © YOSHITAKA AMANO,2026-06-15
ff7-cait_sith-apariencia_predeterminada,Cait Sith,Apariencia predeterminada,https://www.square-enix.com/ffvii/en-gb/games/rebirth/characters/cait-sith/,https://fyre.cdn.sewest.net/ffvii-hub/6572ab2caed7bb35a2d41330/caitsith-eH6RLfg77X.png,Uso no comercial bajo FINAL FANTASY VII Material Usage Guidelines; © SQUARE ENIX; CHARACTER DESIGN: TETSUYA NOMURA / ROBERTO FERRARI; LOGO ILLUSTRATION: © YOSHITAKA AMANO,2026-06-15
ff7-cait_sith-court_jester_loveless,Cait Sith,Court Jester (Loveless),https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-captain_titov-apariencia_principal_de_rebirth,Captain Titov,Apariencia principal de Rebirth,https://www.square-enix.com/ffvii/en-gb/games/rebirth/characters/captain-titov/,https://fyre.cdn.sewest.net/ffvii-hub/65ae9a62fbfdce32a9340721/titov-full-body-tzsH-j01h.png,Uso no comercial bajo FINAL FANTASY VII Material Usage Guidelines; © SQUARE ENIX; CHARACTER DESIGN: TETSUYA NOMURA / ROBERTO FERRARI; LOGO ILLUSTRATION: © YOSHITAKA AMANO,2026-06-15
ff7-chadley-apariencia_principal_de_rebirth,Chadley,Apariencia principal de Rebirth,https://www.square-enix.com/ffvii/en-gb/games/rebirth/characters/chadley/,https://fyre.cdn.sewest.net/ffvii-hub/6579b6b698774a5fd6a5509a/chadley-full-body-8P5ipaWVd.png,Uso no comercial bajo FINAL FANTASY VII Material Usage Guidelines; © SQUARE ENIX; CHARACTER DESIGN: TETSUYA NOMURA / ROBERTO FERRARI; LOGO ILLUSTRATION: © YOSHITAKA AMANO,2026-06-15
ff7-choco_mog-apariencia_principal,Choco/Mog,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-cid_highwind-apariencia_principal,Cid Highwind,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy7,https://fyre.cdn.sewest.net/ffvii-hub/65981fba3cd7695ef10f2d1d/cid-full-body-FggGZBLWA.png,Uso no comercial bajo FINAL FANTASY VII Material Usage Guidelines; © SQUARE ENIX; CHARACTER DESIGN: TETSUYA NOMURA / ROBERTO FERRARI; LOGO ILLUSTRATION: © YOSHITAKA AMANO,2026-06-15
ff7-cissnei-apariencia_principal_de_rebirth,Cissnei,Apariencia principal de Rebirth,https://www.square-enix.com/ffvii/en-gb/games/rebirth/characters/cissnei/,https://fyre.cdn.sewest.net/ffvii-hub/65cb56373cd7695ef1235307/cissnei-full-body-fxRgymAvN.png,Uso no comercial bajo FINAL FANTASY VII Material Usage Guidelines; © SQUARE ENIX; CHARACTER DESIGN: TETSUYA NOMURA / ROBERTO FERRARI; LOGO ILLUSTRATION: © YOSHITAKA AMANO,2026-06-15
ff7-cloud_strife-advent_children,Cloud Strife,Advent Children,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-cloud_strife-diseno_original_de_final_fantasy_vii,Cloud Strife,Diseño original de Final Fantasy VII,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-cloud_strife-ex_soldier_first_class,Cloud Strife,Ex-SOLDIER: First Class,https://na.finalfantasy.com/titles/finalfantasy7,https://fyre.cdn.sewest.net/ffvii-hub/656a78e6aed7bb35a2d07612/cloud-j-6uZsRwHZ.png,Uso no comercial bajo FINAL FANTASY VII Material Usage Guidelines; © SQUARE ENIX; CHARACTER DESIGN: TETSUYA NOMURA / ROBERTO FERRARI; LOGO ILLUSTRATION: © YOSHITAKA AMANO,2026-06-15
ff7-cloud_strife-midgar_infantry,Cloud Strife,Midgar Infantry,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-cloud_strife-ocean_chocobo,Cloud Strife,Ocean Chocobo,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-cloud_strife-vestido_de_mercado_muro_1,Cloud Strife,Vestido de Mercado Muro 1,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-cloud_strife-vestido_de_mercado_muro_2,Cloud Strife,Vestido de Mercado Muro 2,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-cloud_strife-vestido_de_mercado_muro_3,Cloud Strife,Vestido de Mercado Muro 3,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-cloud_strife-wild_surf,Cloud Strife,Wild Surf,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-dio-apariencia_principal_de_rebirth,Dio,Apariencia principal de Rebirth,https://www.square-enix.com/ffvii/en-gb/games/rebirth/characters/dio/,https://fyre.cdn.sewest.net/ffvii-hub/65ae9a403cd7695ef114eaba/dio-full-body-sg-2juWEa.png,Uso no comercial bajo FINAL FANTASY VII Material Usage Guidelines; © SQUARE ENIX; CHARACTER DESIGN: TETSUYA NOMURA / ROBERTO FERRARI; LOGO ILLUSTRATION: © YOSHITAKA AMANO,2026-06-15
ff7-doctor_sheiran-apariencia_principal_de_rebirth,Doctor Sheiran,Apariencia principal de Rebirth,https://www.square-enix.com/ffvii/en-gb/games/rebirth/characters/doctor-sheiran/,https://fyre.cdn.sewest.net/ffvii-hub/65ae9a55fbfdce32a93400b8/doctor-sheiran-full-body-qU-K_gSWS.png,Uso no comercial bajo FINAL FANTASY VII Material Usage Guidelines; © SQUARE ENIX; CHARACTER DESIGN: TETSUYA NOMURA / ROBERTO FERRARI; LOGO ILLUSTRATION: © YOSHITAKA AMANO,2026-06-15
ff7-dyne-apariencia_principal_de_rebirth,Dyne,Apariencia principal de Rebirth,https://www.square-enix.com/ffvii/en-gb/games/rebirth/characters/dyne/,https://fyre.cdn.sewest.net/ffvii-hub/65981fc53cd7695ef10f2e6e/dyne-full-body-VCDYT1hHB.png,Uso no comercial bajo FINAL FANTASY VII Material Usage Guidelines; © SQUARE ENIX; CHARACTER DESIGN: TETSUYA NOMURA / ROBERTO FERRARI; LOGO ILLUSTRATION: © YOSHITAKA AMANO,2026-06-15
ff7-elena-apariencia_principal,Elena,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy7,https://fyre.cdn.sewest.net/ffvii-hub/65ae9a663cd7695ef114ef8c/elena-full-body-U6F9uaPt5.png,Uso no comercial bajo FINAL FANTASY VII Material Usage Guidelines; © SQUARE ENIX; CHARACTER DESIGN: TETSUYA NOMURA / ROBERTO FERRARI; LOGO ILLUSTRATION: © YOSHITAKA AMANO,2026-06-15
ff7-hades-apariencia_principal,Hades,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-ifrit-apariencia_principal,Ifrit,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-johnny-apariencia_principal_de_rebirth,Johnny,Apariencia principal de Rebirth,https://www.square-enix.com/ffvii/en-gb/games/rebirth/characters/johnny/,https://fyre.cdn.sewest.net/ffvii-hub/65cb5653fbfdce32a942af97/johnny-fullbody-alkoLJdT4.png,Uso no comercial bajo FINAL FANTASY VII Material Usage Guidelines; © SQUARE ENIX; CHARACTER DESIGN: TETSUYA NOMURA / ROBERTO FERRARI; LOGO ILLUSTRATION: © YOSHITAKA AMANO,2026-06-15
ff7-knights_of_the_round-apariencia_principal,Knights of the Round,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-kujata-apariencia_principal,Kujata,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-leviathan-apariencia_principal,Leviathan,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-neo_bahamut-apariencia_principal,Neo Bahamut,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-odin-apariencia_principal,Odin,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-phoenix-apariencia_principal,Phoenix,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-professor_hojo-apariencia_principal_de_rebirth,Professor Hojo,Apariencia principal de Rebirth,https://www.square-enix.com/ffvii/en-gb/games/rebirth/characters/professor-hojo/,https://fyre.cdn.sewest.net/ffvii-hub/65cb564efbfdce32a942ad14/hojo-full-body-AsKqhkJCc.png,Uso no comercial bajo FINAL FANTASY VII Material Usage Guidelines; © SQUARE ENIX; CHARACTER DESIGN: TETSUYA NOMURA / ROBERTO FERRARI; LOGO ILLUSTRATION: © YOSHITAKA AMANO,2026-06-15
ff7-ramuh-apariencia_principal,Ramuh,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-red_xiii-apariencia_predeterminada,Red XIII,Apariencia predeterminada,https://www.square-enix.com/ffvii/en-gb/games/rebirth/characters/red-xiii/,https://fyre.cdn.sewest.net/ffvii-hub/6572a9ebaed7bb35a2d40c3f/redxiii-eSeGJPR0Cm.png,Uso no comercial bajo FINAL FANTASY VII Material Usage Guidelines; © SQUARE ENIX; CHARACTER DESIGN: TETSUYA NOMURA / ROBERTO FERRARI; LOGO ILLUSTRATION: © YOSHITAKA AMANO,2026-06-15
ff7-red_xiii-hellhound_loveless,Red XIII,Hellhound (Loveless),https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-reno-apariencia_principal,Reno,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-rude-apariencia_principal,Rude,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-rufus_shinra-apariencia_principal_de_rebirth,Rufus Shinra,Apariencia principal de Rebirth,https://www.square-enix.com/ffvii/en-gb/games/rebirth/characters/rufus-shinra/,https://fyre.cdn.sewest.net/ffvii-hub/65cb56433cd7695ef123566b/rufus-full-body-7zFxnnSKl.png,Uso no comercial bajo FINAL FANTASY VII Material Usage Guidelines; © SQUARE ENIX; CHARACTER DESIGN: TETSUYA NOMURA / ROBERTO FERRARI; LOGO ILLUSTRATION: © YOSHITAKA AMANO,2026-06-15
ff7-sephiroth-crisis_core,Sephiroth,Crisis Core,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-sephiroth-diseno_original_de_final_fantasy_vii,Sephiroth,Diseño original de Final Fantasy VII,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-sephiroth-remake_rebirth,Sephiroth,Remake/Rebirth,https://na.finalfantasy.com/titles/finalfantasy7,https://fyre.cdn.sewest.net/ffvii-hub/656a7ca1aed7bb35a2d08111/sephiroth-48pjSbhwtF.png,Uso no comercial bajo FINAL FANTASY VII Material Usage Guidelines; © SQUARE ENIX; CHARACTER DESIGN: TETSUYA NOMURA / ROBERTO FERRARI; LOGO ILLUSTRATION: © YOSHITAKA AMANO,2026-06-15
ff7-sephiroth-safer_sephiroth,Sephiroth,Safer Sephiroth,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-shiva-apariencia_principal,Shiva,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-tifa_lockhart-advent_children,Tifa Lockhart,Advent Children,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-tifa_lockhart-diseno_original_de_final_fantasy_vii,Tifa Lockhart,Diseño original de Final Fantasy VII,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-tifa_lockhart-majestic_glamour,Tifa Lockhart,Majestic Glamour,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-tifa_lockhart-midgar_infantry,Tifa Lockhart,Midgar Infantry,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-tifa_lockhart-pride_of_seventh_heaven,Tifa Lockhart,Pride of Seventh Heaven,https://na.finalfantasy.com/titles/finalfantasy7,https://fyre.cdn.sewest.net/ffvii-hub/656a7b5c98774a5fd6a03324/tifa-JJR3pEcJ_y.png,Uso no comercial bajo FINAL FANTASY VII Material Usage Guidelines; © SQUARE ENIX; CHARACTER DESIGN: TETSUYA NOMURA / ROBERTO FERRARI; LOGO ILLUSTRATION: © YOSHITAKA AMANO,2026-06-15
ff7-tifa_lockhart-shining_spirit,Tifa Lockhart,Shining Spirit,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-tifa_lockhart-vestido_deportivo,Tifa Lockhart,Vestido deportivo,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-tifa_lockhart-vestido_exotico,Tifa Lockhart,Vestido exótico,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-tifa_lockhart-vestido_maduro,Tifa Lockhart,Vestido maduro,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-titan-apariencia_principal,Titan,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-tseng-apariencia_principal,Tseng,Apariencia principal,https://www.square-enix.com/ffvii/en-gb/games/rebirth/characters/tseng/,https://fyre.cdn.sewest.net/ffvii-hub/65cb56473cd7695ef1235816/tseng-full-body-DeAfokWPm.png,Uso no comercial bajo FINAL FANTASY VII Material Usage Guidelines; © SQUARE ENIX; CHARACTER DESIGN: TETSUYA NOMURA / ROBERTO FERRARI; LOGO ILLUSTRATION: © YOSHITAKA AMANO,2026-06-15
ff7-typhon-apariencia_principal,Typhon,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-vincent_valentine-advent_children,Vincent Valentine,Advent Children,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-vincent_valentine-dirge_of_cerberus,Vincent Valentine,Dirge of Cerberus,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-vincent_valentine-diseno_original_de_final_fantasy_vii,Vincent Valentine,Diseño original de Final Fantasy VII,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-vincent_valentine-rebirth,Vincent Valentine,Rebirth,https://na.finalfantasy.com/titles/finalfantasy7,https://fyre.cdn.sewest.net/ffvii-hub/65981fb43cd7695ef10f2b21/vincnt-full-body-wUHdH36nq.png,Uso no comercial bajo FINAL FANTASY VII Material Usage Guidelines; © SQUARE ENIX; CHARACTER DESIGN: TETSUYA NOMURA / ROBERTO FERRARI; LOGO ILLUSTRATION: © YOSHITAKA AMANO,2026-06-15
ff7-yuffie_kisaragi-advent_children,Yuffie Kisaragi,Advent Children,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-yuffie_kisaragi-before_crisis,Yuffie Kisaragi,Before Crisis,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-yuffie_kisaragi-crisis_core,Yuffie Kisaragi,Crisis Core,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-yuffie_kisaragi-diseno_original_de_final_fantasy_vii,Yuffie Kisaragi,Diseño original de Final Fantasy VII,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-yuffie_kisaragi-moogle_hat_cape,Yuffie Kisaragi,Moogle Hat & Cape,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-yuffie_kisaragi-summer_orange,Yuffie Kisaragi,Summer Orange,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-yuffie_kisaragi-world_s_greatest_materia_hunter,Yuffie Kisaragi,World's Greatest Materia Hunter,https://na.finalfantasy.com/titles/finalfantasy7,https://fyre.cdn.sewest.net/ffvii-hub/6572aa9b98774a5fd6a3b528/yuffie-697RJNnoSn.png,Uso no comercial bajo FINAL FANTASY VII Material Usage Guidelines; © SQUARE ENIX; CHARACTER DESIGN: TETSUYA NOMURA / ROBERTO FERRARI; LOGO ILLUSTRATION: © YOSHITAKA AMANO,2026-06-15
ff7-yuffie_kisaragi-wutai_pop_star,Yuffie Kisaragi,Wutai Pop Star,https://na.finalfantasy.com/titles/finalfantasy7,,no determinada,2026-06-15
ff7-zack_fair-apariencia_principal_de_rebirth,Zack Fair,Apariencia principal de Rebirth,https://www.square-enix.com/ffvii/en-gb/games/rebirth/characters/zack-fair/,https://fyre.cdn.sewest.net/ffvii-hub/6572aba1aed7bb35a2d41807/zack-mAEmEgVPJu.png,Uso no comercial bajo FINAL FANTASY VII Material Usage Guidelines; © SQUARE ENIX; CHARACTER DESIGN: TETSUYA NOMURA / ROBERTO FERRARI; LOGO ILLUSTRATION: © YOSHITAKA AMANO,2026-06-15
ff8-alexander-apariencia_principal,Alexander,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-angelo-apariencia_principal,Angelo,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-bahamut-apariencia_principal,Bahamut,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-boko-apariencia_principal,Boko,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-brothers-apariencia_principal,Brothers,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-cactuar-apariencia_principal,Cactuar,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-carbuncle-apariencia_principal,Carbuncle,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-cerberus-apariencia_principal,Cerberus,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-cid_kramer-apariencia_principal,Cid Kramer,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-diablos-apariencia_principal,Diablos,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-doomtrain-apariencia_principal,Doomtrain,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-dr_odine-apariencia_principal,Dr. Odine,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-edea_kramer-apariencia_principal,Edea Kramer,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-eden-apariencia_principal,Eden,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-ellone-apariencia_principal,Ellone,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-fujin-apariencia_principal,Fujin,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-general_caraway-apariencia_principal,General Caraway,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-gilgamesh-apariencia_principal,Gilgamesh,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-ifrit-apariencia_principal,Ifrit,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-irvine_kinneas-apariencia_principal,Irvine Kinneas,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
